time_h,mode,T_btes_C,T_aria_C,Tw_in_C,Tw_out_C,Q_rtc_W,Q_dc_W,Q_solar_W,Q_dc_demand_W,T_dc_ret_C,Ta_C,Tb_C,Tc_C,Td_C,n_iter,mpc_best_reward,threshold_mode,threshold_reward,mpc_gain,mpc_changed,mpc_n_candidates
749.0,idle,20.269236450939054,21.3,,,0.0,0.0,0.0,0.0,21.3,35.78716408264029,21.84944191278828,21.76770891316329,20.85413591964749,1,5.795383681949774,idle,5.795383681949774,0.0,False,1
750.0,idle,20.265408170166943,21.4,,,0.0,0.0,0.0,0.0,21.4,35.78716408264029,21.84944191278828,21.76770891316329,20.85413591964749,1,6.477309456149522,idle,6.477309456149522,0.0,False,1
751.0,charge,20.546705722936725,24.0,20.546705722936736,20.63243689223117,426.50647250481836,0.0,230.20400000008254,0.0,24.0,32.0745889964532,21.38765062441462,21.759104099545084,20.856158373349444,2,7.052093018929069,charge,7.052093018929069,0.0,False,2
752.0,charge,20.515615844156166,25.7,20.515615844156173,20.610403364721833,341.19155284028403,0.0,641.9149999998942,0.0,25.7,32.111967437183466,21.324219714619915,21.747493173582882,20.858152835624253,2,6.626302824556811,charge,6.626302824556811,0.0,False,2
753.0,charge,20.535929998649316,27.0,20.535929998649294,20.65119149642561,356.9646572952902,0.0,1066.9070000005056,0.0,27.0,34.628383532853206,21.48448500924536,21.737105987151836,20.860117831325397,2,6.284631865075706,charge,6.284631865075706,0.0,False,2
754.0,charge,20.59422468041597,28.2,20.594224680415948,20.74111340484376,431.7241261242947,0.0,1434.3479999994804,0.0,28.2,38.4623736074243,21.783596662365426,21.730538445441084,20.862059275234458,2,5.926261642608539,charge,5.926261642608539,0.0,False,2
755.0,charge,20.673689597140278,28.8,20.673689597140253,20.853974045577047,534.6696434608525,0.0,1702.1815000006925,0.0,28.8,42.48284654248647,22.128520252809437,21.72898397600028,20.86398729125432,2,5.492585868477004,charge,5.492585868477004,0.0,False,2
756.0,charge,20.75819221254093,29.3,20.758192212540905,20.967532116730865,638.8081564577838,0.0,1852.6994999991273,0.0,29.3,46.00610414540819,22.45197307674806,21.732419239307262,20.865913201602098,2,4.955796283218831,charge,4.955796283218831,0.0,False,2
757.0,charge,20.833995923027153,29.8,20.833995923027146,21.063512831227854,725.7487614293541,0.0,1865.9805000008812,0.0,29.8,48.45220152422792,22.700913225049703,21.73997263537086,20.867847269847857,2,4.315040900042533,charge,4.315040900042533,0.0,False,2
758.0,charge,20.88957141733213,29.6,20.88957141733215,21.12669615415166,780.4160561414261,0.0,1744.2379999998982,0.0,29.6,49.354154142344726,22.83171873735415,21.75009083558689,20.869797013390723,2,3.587793855245445,charge,3.587793855245445,0.0,False,2
759.0,charge,20.91614263447164,29.6,20.916142634471612,21.14716504904635,793.1728195090028,0.0,1491.8989999998928,0.0,29.6,48.604497318514234,22.824606853808348,21.760789431763612,20.87176593159029,2,2.8066530604528315,charge,2.8066530604528315,0.0,False,2
760.0,charge,20.91019911207624,29.5,20.910199112076214,21.12180669444183,761.4060342259954,0.0,1144.3795000007094,0.0,29.5,46.21762916706513,22.676148621265497,21.76999147434958,20.87375296107541,2,2.013689701815137,charge,2.013689701815137,0.0,False,2
761.0,charge,20.870863318803167,28.9,20.870863318803174,21.05113700046894,686.7676247350896,0.0,730.4550000000689,0.0,28.9,42.36785632388859,22.395539686119946,21.775714915772653,20.87575249529658,2,1.2532376955177016,charge,1.2532376955177016,0.0,False,2
762.0,charge,20.800972788508822,28.1,20.80097278850883,20.94111594166793,575.6352181871677,0.0,309.8899999997751,0.0,28.1,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,2,0.5756352181871677,charge,0.5756352181871677,0.0,False,2
763.0,idle,20.416783725890678,27.1,,,0.0,0.0,0.0,0.0,27.1,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,0.0,idle,0.0,0.0,False,1
764.0,idle,20.377292887049943,26.6,,,0.0,0.0,0.0,0.0,26.6,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,0.0,idle,0.0,0.0,False,1
765.0,idle,20.352725698879908,26.1,,,0.0,0.0,0.0,0.0,26.1,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,0.4621429272239165,idle,0.4621429272239165,0.0,False,1
766.0,idle,20.334919842697087,25.9,,,0.0,0.0,0.0,0.0,25.9,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,0.9168488292615186,idle,0.9168488292615186,0.0,False,1
767.0,idle,20.322258873323666,25.8,,,0.0,0.0,0.0,0.0,25.8,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,1.383011633177071,idle,1.383011633177071,0.0,False,1
768.0,idle,20.31108002431333,25.8,,,0.0,0.0,0.0,0.0,25.8,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,1.9289229335919789,idle,1.9289229335919789,0.0,False,1
769.0,idle,20.30241056011756,25.8,,,0.0,0.0,0.0,0.0,25.8,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,2.5465077356273222,idle,2.5465077356273222,0.0,False,1
770.0,idle,20.295120781426583,26.2,,,0.0,0.0,0.0,0.0,26.2,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,3.228784637822852,idle,3.228784637822852,0.0,False,1
771.0,idle,20.288907082606663,25.7,,,0.0,0.0,0.0,0.0,25.7,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,3.9151256449349847,idle,3.9151256449349847,0.0,False,1
772.0,idle,20.283565097271133,25.7,,,0.0,0.0,0.0,0.0,25.7,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,4.562954731577198,idle,4.562954731577198,0.0,False,1
773.0,idle,20.27892542338776,26.1,,,0.0,0.0,0.0,0.0,26.1,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,5.186575671247659,idle,5.186575671247659,0.0,False,1
774.0,idle,20.27483581232359,25.9,,,0.0,0.0,0.0,0.0,25.9,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,5.761506141361905,idle,5.761506141361905,0.0,False,1
775.0,idle,20.26994490339395,27.3,,,0.0,0.0,0.0,0.0,27.3,37.44824771643732,22.009461216432214,21.776295109789316,20.877754841042588,1,6.241027865391291,idle,6.241027865391291,0.0,False,1
776.0,charge,20.59224095896861,28.0,20.592240958968603,20.702271379589604,489.51840307289575,0.0,546.734499999476,0.0,28.0,35.53203195619437,21.640285346591725,21.770567722226303,20.879746808091284,2,6.245872261868842,charge,6.245872261868842,0.0,False,2
777.0,charge,20.584891513069714,28.5,20.584891513069692,20.710657507998917,433.3640865650912,0.0,847.7705000002214,0.0,28.5,35.80507673560726,21.63710582571082,21.76319874945159,20.881718911914163,2,5.756525134854576,charge,5.756525134854576,0.0,False,2
778.0,charge,20.619567673057645,29.4,20.619567673057645,20.770094939775277,463.11212060420587,0.0,1297.110999999621,0.0,29.4,39.06711358480487,21.853703994307637,21.757656471012524,20.88367168656214,2,5.322331576956076,charge,5.322331576956076,0.0,False,2
779.0,charge,20.683277224429247,30.8,20.683277224429276,20.85790546007246,539.645064914129,0.0,1412.2130000001412,0.0,30.8,41.67199454691007,22.0997773516292,21.755947527984915,20.885612044582786,2,4.857649343657657,charge,4.857649343657657,0.0,False,2
780.0,charge,20.74834113878251,30.3,20.748341138782507,20.946319909525357,615.3217074619027,0.0,1693.3275000004458,0.0,30.3,44.68398168242476,22.359165959283246,21.757933999862757,20.887548365181658,2,4.316367214110529,charge,4.316367214110529,0.0,False,2
781.0,charge,20.80762319849854,28.5,20.80762319849856,21.01785834749495,680.7372427270664,0.0,1587.079499999813,0.0,28.5,45.987134816807554,22.52330150848951,21.76306504038962,20.889488587785763,2,3.6995172687480906,charge,3.6995172687480906,0.0,False,2
782.0,charge,20.82970325364685,30.3,20.82970325364687,21.02557980567019,689.438129946665,0.0,1051.4124999996686,0.0,30.3,43.973947818089925,22.447005815012687,21.768644323225942,20.89143706672121,2,3.018180387238082,charge,3.018180387238082,0.0,False,2
783.0,charge,20.816982119542985,29.0,20.816982119543013,21.000853150687533,651.6733663912294,0.0,1193.0764999994396,0.0,29.0,43.05422217262657,22.35688043039113,21.772532965002597,20.893391707185685,2,2.329091698033949,charge,2.329091698033949,0.0,False,2
784.0,charge,20.806984181639166,29.5,20.806984181639166,20.98325053262448,623.8462804199575,0.0,1080.1880000007518,0.0,29.5,42.06710890470458,22.2816470318636,21.7752244636182,20.895349283291978,2,1.677772103635366,charge,1.677772103635366,0.0,False,2
785.0,charge,20.78160341148469,27.8,20.781603411484696,20.934901229648574,577.6051115879528,0.0,686.185000000165,0.0,27.8,38.95375902736362,22.073021312821652,21.77581549094748,20.897306529183254,2,1.05454293064503,charge,1.05454293064503,0.0,False,2
786.0,charge,20.721902655329234,26.8,20.721902655329245,20.838514761881186,484.767916489416,0.0,223.5635000000917,0.0,26.8,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,2,0.484767916489416,charge,0.484767916489416,0.0,False,2
787.0,idle,20.397667495041752,26.4,,,0.0,0.0,0.0,0.0,26.4,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,0.0,idle,0.0,0.0,False,1
788.0,idle,20.363660349993214,26.0,,,0.0,0.0,0.0,0.0,26.0,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,0.0,idle,0.0,0.0,False,1
789.0,idle,20.342372305979623,25.6,,,0.0,0.0,0.0,0.0,25.6,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,0.38381582403062475,idle,0.38381582403062475,0.0,False,1
790.0,idle,20.326846837731384,25.4,,,0.0,0.0,0.0,0.0,25.4,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,0.7735418518411648,idle,0.7735418518411648,0.0,False,1
791.0,idle,20.315436747813667,25.0,,,0.0,0.0,0.0,0.0,25.0,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,1.1894620361387913,idle,1.1894620361387913,0.0,False,1
792.0,idle,20.305897907181045,24.4,,,0.0,0.0,0.0,0.0,24.4,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,1.6866875192639537,idle,1.6866875192639537,0.0,False,1
793.0,idle,20.29826126263305,23.5,,,0.0,0.0,0.0,0.0,23.5,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,2.2673578778513384,idle,2.2673578778513384,0.0,False,1
794.0,idle,20.291787603611276,23.3,,,0.0,0.0,0.0,0.0,23.3,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,2.912569927122271,idle,2.912569927122271,0.0,False,1
795.0,idle,20.286256498356114,23.5,,,0.0,0.0,0.0,0.0,23.5,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,3.5901953965430735,idle,3.5901953965430735,0.0,False,1
796.0,idle,20.281482917358204,23.2,,,0.0,0.0,0.0,0.0,23.2,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,4.251179709535927,idle,4.251179709535927,0.0,False,1
797.0,idle,20.277310408022743,23.0,,,0.0,0.0,0.0,0.0,23.0,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,4.849925224649294,idle,4.849925224649294,0.0,False,1
798.0,idle,20.27361791511457,22.9,,,0.0,0.0,0.0,0.0,22.9,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,5.364618349753308,idle,5.364618349753308,0.0,False,1
799.0,idle,20.269144942778237,24.9,,,0.0,0.0,0.0,0.0,24.9,34.4409391397549,21.728063554792982,21.7721589348576,20.899256350458472,1,5.786196427232774,idle,5.786196427232774,0.0,False,1
800.0,charge,20.537065242644488,25.9,20.537065242644474,20.6276573134939,408.0609255805387,0.0,542.3075000004271,0.0,25.9,32.90980801335917,21.40813124167812,21.762985472200626,20.9011873574525,2,5.79053283602502,charge,5.79053283602502,0.0,False,2
801.0,charge,20.536300081836078,26.5,20.53630008183609,20.648074552278388,370.0705260693398,0.0,934.0970000005503,0.0,26.5,34.15800993482287,21.46840264451623,21.752962110154158,20.903091801213407,2,5.382490139727981,charge,5.382490139727981,0.0,False,2
802.0,charge,20.577139326318857,27.2,20.577139326318843,20.712338202496596,412.50281371765004,0.0,1277.1895000000507,0.0,27.2,36.9749263631615,21.67940443256157,21.745351833434484,20.904972030516433,2,5.011429303066534,charge,5.011429303066534,0.0,False,2
803.0,charge,20.64151941401867,27.7,20.64151941401866,20.805308083653642,491.6641113872018,0.0,1573.798500000771,0.0,27.7,40.459610446982765,21.967946116416954,21.741717341008325,20.906835403273874,2,4.597338227693317,charge,4.597338227693317,0.0,False,2
804.0,charge,20.712810001729892,27.6,20.712810001729906,20.899725643096872,577.6670153546265,0.0,1666.7654999997587,0.0,27.6,43.164404887415685,22.22737451037034,21.742279561634234,20.90869133485512,2,4.103881356155693,charge,4.103881356155693,0.0,False,2
805.0,charge,20.772953597658944,27.3,20.772953597658955,20.974344002537862,644.3072179544048,0.0,1671.1925000013016,0.0,27.3,44.94898920432615,22.414761113551492,21.74606453988804,20.910548181421575,2,3.524668691919472,charge,3.524668691919472,0.0,False,2
806.0,charge,20.812031202683972,27.5,20.812031202683954,21.01421530346869,678.550824423976,0.0,1447.629000000648,0.0,27.5,44.95876092324073,22.472623839440814,21.751521730501395,20.91241153672007,2,2.8793071471742544,charge,2.8793071471742544,0.0,False,2
807.0,charge,20.8170546665629,26.8,20.81705466656291,21.00340119964102,664.3854393454354,0.0,1106.7499999992908,0.0,26.8,42.971573221669075,22.36574940453164,21.756371255304032,20.914282644256048,2,2.200619114785928,charge,2.200619114785928,0.0,False,2
808.0,charge,20.78720428623326,26.2,20.787204286233248,20.946689886502213,603.3128803428847,0.0,768.0844999993844,0.0,26.2,39.74467873190906,22.13303914736224,21.758450940838316,20.916157605458977,2,1.5372870843322666,charge,1.5372870843322666,0.0,False,2
809.0,charge,20.73580682586906,25.6,20.735806825869076,20.86798890955788,518.6247060956609,0.0,586.5775000001054,0.0,25.6,36.55359894090594,21.867485037167967,21.75669651308675,20.918028810723058,2,0.9352227854185948,charge,0.9352227854185948,0.0,False,2
810.0,charge,20.672694388460716,25.0,20.67269438846074,20.773507061700343,424.8763501117342,0.0,258.979500000112,0.0,25.0,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,2,0.4248763501117342,charge,0.4248763501117342,0.0,False,2
811.0,idle,20.38643989016893,24.6,,,0.0,0.0,0.0,0.0,24.6,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,0.0,idle,0.0,0.0,False,1
812.0,idle,20.355117544788648,24.2,,,0.0,0.0,0.0,0.0,24.2,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,0.0,idle,0.0,0.0,False,1
813.0,idle,20.33548306873474,23.8,,,0.0,0.0,0.0,0.0,23.8,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,0.34336499963938266,idle,0.34336499963938266,0.0,False,1
814.0,idle,20.32115894472574,23.4,,,0.0,0.0,0.0,0.0,23.4,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,0.7156672379164231,idle,0.7156672379164231,0.0,False,1
815.0,idle,20.311723837642344,23.3,,,0.0,0.0,0.0,0.0,23.3,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,1.1336653933357594,idle,1.1336653933357594,0.0,False,1
816.0,idle,20.302532191929004,23.3,,,0.0,0.0,0.0,0.0,23.3,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,1.6494853126669802,idle,1.6494853126669802,0.0,False,1
817.0,idle,20.295381721638737,23.3,,,0.0,0.0,0.0,0.0,23.3,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,2.2673595257260266,idle,2.2673595257260266,0.0,False,1
818.0,idle,20.28932208116976,23.1,,,0.0,0.0,0.0,0.0,23.1,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,2.9693159110948284,idle,2.9693159110948284,0.0,False,1
819.0,idle,20.284143886983752,22.4,,,0.0,0.0,0.0,0.0,22.4,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,3.7238392412310883,idle,3.7238392412310883,0.0,False,1
820.0,idle,20.279669640234765,22.2,,,0.0,0.0,0.0,0.0,22.2,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,4.490411337118762,idle,4.490411337118762,0.0,False,1
821.0,idle,20.275755816898116,21.9,,,0.0,0.0,0.0,0.0,21.9,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,5.225697821024651,idle,5.225697821024651,0.0,False,1
822.0,idle,20.27228958877507,22.1,,,0.0,0.0,0.0,0.0,22.1,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,5.886330731972383,idle,5.886330731972383,0.0,False,1
823.0,idle,20.268403544601465,23.9,,,0.0,0.0,0.0,0.0,23.9,32.58745267891089,21.54955266270025,21.750707525286202,20.919887377817474,1,6.433543913634974,idle,6.433543913634974,0.0,False,1
824.0,charge,20.508012722174776,25.1,20.508012722174783,20.59248012031975,364.9655621874534,0.0,604.2855000001838,0.0,25.1,32.1312718511428,21.31578961717372,21.740184303367812,20.92172309566473,2,6.437281158127945,charge,6.437281158127945,0.0,False,2
825.0,charge,20.521665245659708,26.2,20.521665245659733,20.63303006356341,352.89472575641423,0.0,1000.5019999996509,0.0,26.2,34.09393750499635,21.441649615895983,21.729961833005405,20.92353080646558,2,6.0719979798063495,charge,6.0719979798063495,0.0,False,2
826.0,charge,20.5750294876023,26.9,20.575029487602308,20.714544042460034,414.2377599205569,0.0,1370.1565000003227,0.0,26.9,37.50124946365872,21.705735004894393,21.723006808110767,20.925315060603282,2,5.717835127849103,charge,5.717835127849103,0.0,False,2
827.0,charge,20.651700208747187,27.3,20.651700208747172,20.824673476616738,509.9728071759794,0.0,1697.7544999991173,0.0,27.3,41.60837117646116,22.047355945060758,21.72078207651913,20.92708496863554,2,5.301739261326258,charge,5.301739261326258,0.0,False,2
828.0,charge,20.737071867780777,27.5,20.7370718677808,20.93929122914767,614.315129182855,0.0,1837.2049999989047,0.0,27.5,45.092944811157565,22.37086627387464,21.723586556020507,20.928851675283,2,4.789651459015989,charge,4.789651459015989,0.0,False,2
829.0,charge,20.812930899163227,27.5,20.812930899163234,21.034979821474565,700.4928756414581,0.0,1861.5534999990216,0.0,27.5,47.50507156656414,22.617484527191664,21.730493342131524,20.93062547847171,2,4.173412747678442,charge,4.173412747678442,0.0,False,2
830.0,charge,20.86873867294546,27.6,20.868738672945483,21.098613898858332,754.9195841206097,0.0,1746.451500001518,0.0,27.6,48.446314539872844,22.750276118245836,21.73997304243278,20.93241387220189,2,3.471433825907641,charge,3.471433825907641,0.0,False,2
831.0,charge,20.896101417303143,27.3,20.896101417303157,21.120353801294243,768.8220712404236,0.0,1496.3260000005982,0.0,27.3,47.75261638581782,22.747598498961565,21.75009885423725,20.93422044703948,2,2.7157760706482224,charge,2.7157760706482224,0.0,False,2
832.0,charge,20.892234939853385,26.9,20.89223493985338,21.097850565741396,738.8347818982741,0.0,1142.1659999995063,0.0,26.9,45.45333099776457,22.606873404127214,21.758834639687336,20.936044330710956,2,1.9470894828223568,charge,1.9470894828223568,0.0,False,2
833.0,charge,20.854239587435764,26.4,20.854239587435757,21.028371098012883,665.5398653634855,0.0,717.1739999997402,0.0,26.4,41.56597963792177,22.32670180407382,21.764165424473845,20.937880148234626,2,1.2091731493565177,charge,1.2091731493565177,0.0,False,2
834.0,charge,20.783724830269193,25.6,20.783724830269193,20.916643736293167,552.8799776745253,0.0,289.9684999999625,0.0,25.6,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,2,0.5528799776745253,charge,0.5528799776745253,0.0,False,2
835.0,idle,20.414657478623415,24.9,,,0.0,0.0,0.0,0.0,24.9,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,0.0,idle,0.0,0.0,False,1
836.0,idle,20.376777470330165,24.4,,,0.0,0.0,0.0,0.0,24.4,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,0.0,idle,0.0,0.0,False,1
837.0,idle,20.353229456483106,23.8,,,0.0,0.0,0.0,0.0,23.8,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,0.44126794317004836,idle,0.44126794317004836,0.0,False,1
838.0,idle,20.3361774459333,23.3,,,0.0,0.0,0.0,0.0,23.3,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,0.8935355869547528,idle,0.8935355869547528,0.0,False,1
839.0,idle,20.323678862821787,22.8,,,0.0,0.0,0.0,0.0,22.8,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,1.3767659014911282,idle,1.3767659014911282,0.0,False,1
840.0,idle,20.313365666764625,22.4,,,0.0,0.0,0.0,0.0,22.4,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,1.9465924534744272,idle,1.9465924534744272,0.0,False,1
841.0,idle,20.30507883263799,22.1,,,0.0,0.0,0.0,0.0,22.1,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,2.605252049069936,idle,2.605252049069936,0.0,False,1
842.0,idle,20.298085503671,22.2,,,0.0,0.0,0.0,0.0,22.2,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,3.339207164461433,idle,3.339207164461433,0.0,False,1
843.0,idle,20.292129905131336,22.1,,,0.0,0.0,0.0,0.0,22.1,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,4.117367290606505,idle,4.117367290606505,0.0,False,1
844.0,idle,20.287008164074468,21.5,,,0.0,0.0,0.0,0.0,21.5,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,4.900857804716217,idle,4.900857804716217,0.0,False,1
845.0,idle,20.28254990254463,21.2,,,0.0,0.0,0.0,0.0,21.2,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,5.647425469483904,idle,5.647425469483904,0.0,False,1
846.0,idle,20.278617786703776,21.4,,,0.0,0.0,0.0,0.0,21.4,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,6.314459780154785,idle,6.314459780154785,0.0,False,1
847.0,idle,20.275162476732316,23.3,,,0.0,0.0,0.0,0.0,23.3,36.508896705496,21.932112980241754,21.764291911464227,20.93971822324079,1,6.866396917808605,idle,6.866396917808605,0.0,False,1
848.0,charge,20.582663743745048,25.1,20.58266374374506,20.688808886884885,467.63568532680983,0.0,624.2069999996781,0.0,25.1,35.05058483124043,21.593509711189597,21.758278676326256,20.941545353987237,2,6.870890036891241,charge,6.870890036891241,0.0,False,2
849.0,charge,20.586482399949837,26.5,20.58648239994983,20.717281285354602,430.25174065669773,0.0,1055.839499999159,0.0,26.5,36.56291186347022,21.674205306176873,21.751473094851633,20.943353152313136,2,6.4031663990807965,charge,6.4031663990807965,0.0,False,2
850.0,charge,20.63463277394924,27.6,20.63463277394925,20.79123458935527,479.4811587442668,0.0,1429.921000000213,0.0,27.6,39.65646969417298,21.91067692707759,21.747367583658956,20.94514441350708,2,5.971774791167773,charge,5.971774791167773,0.0,False,2
851.0,charge,20.70529178723241,27.9,20.705291787232397,20.891077458846212,564.0076405774092,0.0,1702.1815000006925,0.0,27.9,43.185037324517054,22.210995844226147,21.747444891493387,20.94692707787425,2,5.490583097568534,charge,5.490583097568534,0.0,False,2
852.0,charge,20.78256631983823,28.0,20.782566319838224,20.994456533789048,655.4696120767339,0.0,1850.4860000009203,0.0,28.0,46.34563314181702,22.501727927109073,21.751925939636408,20.948710902099606,2,4.924660791667235,charge,4.924660791667235,0.0,False,2
853.0,charge,20.851932127831702,27.8,20.851932127831674,21.08129255277288,732.4395851525343,0.0,1861.5534999990216,0.0,27.8,48.446118899696444,22.721200859497287,21.76005650857934,20.950504994283108,2,4.267430620025713,charge,4.267430620025713,0.0,False,2
854.0,charge,20.90157293251402,28.1,20.901572932514,21.136550047520473,778.6673610507256,0.0,1730.9570000010415,0.0,28.1,49.11241481707748,22.829241657153375,21.77035448546559,20.952315893204684,2,3.533667135791224,charge,3.533667135791224,0.0,False,2
855.0,charge,20.92379727177884,27.7,20.923797271778824,21.151595571180565,785.7227093382442,0.0,1478.6180000005395,0.0,27.7,48.227453612807494,22.807875712922907,21.78096599942478,20.954146354471504,2,2.7543989435801213,charge,2.7543989435801213,0.0,False,2
856.0,charge,20.9147191629544,27.2,20.914719162954384,21.122224396914305,750.2280022313021,0.0,1124.4579999996129,0.0,27.2,45.716440640794076,22.648197262679673,21.789906038710456,20.9559948388424,2,1.9689946913339096,charge,1.9689946913339096,0.0,False,2
857.0,charge,20.872321899018274,26.4,20.87232189901829,21.047293394314977,671.9281187109218,0.0,701.6794999999419,0.0,26.4,41.70438394689836,22.354438626111573,21.79519695447209,20.957855368710682,2,1.2197919303514482,charge,1.2197919303514482,0.0,False,2
858.0,charge,20.79951989502474,25.7,20.79951989502473,20.933692191115938,557.4104076656511,0.0,278.90099999984847,0.0,25.7,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,2,0.5574104076656511,charge,0.5574104076656511,0.0,False,2
859.0,idle,20.42659121214621,25.0,,,0.0,0.0,0.0,0.0,25.0,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,0.0,idle,0.0,0.0,False,1
860.0,idle,20.387877028133893,24.6,,,0.0,0.0,0.0,0.0,24.6,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,0.0,idle,0.0,0.0,False,1
861.0,idle,20.363680580082637,24.1,,,0.0,0.0,0.0,0.0,24.1,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,0.44401042492488796,idle,0.44401042492488796,0.0,False,1
862.0,idle,20.346126888053256,23.5,,,0.0,0.0,0.0,0.0,23.5,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,0.8954212658079659,idle,0.8954212658079659,0.0,False,1
863.0,idle,20.333589127021412,23.1,,,0.0,0.0,0.0,0.0,23.1,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,1.377159938012552,idle,1.377159938012552,0.0,False,1
864.0,idle,20.3225949454278,23.0,,,0.0,0.0,0.0,0.0,23.0,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,1.9472001010819446,idle,1.9472001010819446,0.0,False,1
865.0,idle,20.314084784309742,23.1,,,0.0,0.0,0.0,0.0,23.1,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,2.607762766915786,idle,2.607762766915786,0.0,False,1
866.0,idle,20.306906703372565,22.3,,,0.0,0.0,0.0,0.0,22.3,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,3.344818902548556,idle,3.344818902548556,0.0,False,1
867.0,idle,20.300803296122655,22.2,,,0.0,0.0,0.0,0.0,22.2,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,4.127235025369662,idle,4.127235025369662,0.0,False,1
868.0,idle,20.2955610393755,21.9,,,0.0,0.0,0.0,0.0,21.9,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,4.914983737090244,idle,4.914983737090244,0.0,False,1
869.0,idle,20.29100383788251,21.7,,,0.0,0.0,0.0,0.0,21.7,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,5.666140637266227,idle,5.666140637266227,0.0,False,1
870.0,idle,20.286992330221434,21.6,,,0.0,0.0,0.0,0.0,21.6,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,6.334490427314418,idle,6.334490427314418,0.0,False,1
871.0,idle,20.28282236688491,23.7,,,0.0,0.0,0.0,0.0,23.7,36.71016938684022,21.959804740433185,21.795190399398393,20.959717871066232,1,6.882811619477339,idle,6.882811619477339,0.0,False,1
